gempId,title,rarity,imageUrl
3_120,Death From Above,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/120deathfromabove.gif
3_121,Don't Spect A Werm Welcome,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/121dontspectawermwelcome.gif
3_122,I Will Make It Legal,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/122iwillmakeitlegal.gif
3_123,Not For A Sith,rare,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/123notforasith.gif
3_124,Now There Are Two Of Them,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/124nowtherearetwoofthem.gif
3_125,Sith Force Push,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/125sithforcepush.gif
3_126,The Phantom Menace,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/126thephantommenace.gif
3_127,They Win This Round,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/127theywinthisround.gif
3_128,We Are Sending All Troops,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/128wearesendingalltroops.gif
3_44,Capture The Viceroy,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/44capturetheviceroy.gif
3_45,Celebration,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/45celebration.gif
3_46,Guardians Of The Queen,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/46guardiansofthequeen.gif
3_47,Gunga City,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/47gungacity.gif
3_48,Gungan Battle Cry,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/48gunganbattlecry.gif
3_49,How Wude!,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/49howwude.gif
3_50,I Will Take Back What Is Ours,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/50iwilltakebackwhatisours.gif
3_51,Jedi Force Push,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/51jediforcepush.gif
3_52,Meeeesa Lika Dis!,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/52meesalikadis.gif
3_53,NOOOOOOOOOOO!,rare,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/53nooooooooooo.gif
3_54,"Thanks, Artoo!",uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/54thanksartoo.gif
3_55,The Chancellor's Ambassador,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/55thechancellorsambassador.gif
3_56,The Will Of The Force,rare,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/56thewilloftheforce.gif
3_57,Young Skywalker,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/57youngskywalker.gif
3_58,Your Occupation Here Has Ended,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/58youroccupationherehasende.gif
5_44,Battle Droid Patrol,uncommon,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/battledroidpatrol.gif
5_45,Change In Tactics,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/changeintactics.gif
5_46,Dangerous Encounter,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/dangerousencounter.gif
5_47,Darth Maul Defiant,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/darthmauldefiant.gif
5_48,Impossible!,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/impossible.gif
5_49,It's A Standoff!,uncommon,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/itsastandoff.gif
5_50,Mobile Assassin,uncommon,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/mobileassassin.gif
5_51,Power Of The Sith,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/powerofthesith.gif
5_52,Starfighter Screen,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/starfighterscreen.gif
5_53,To The Death,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/tothedeath.gif
5_54,Use Caution,uncommon,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/usecaution.gif
5_14,A Powerful Opponent,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/apowerfulopponent.gif
5_15,"Come On, Move!",uncommon,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/comeonmove.gif
5_16,Critical Confrontation,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/criticalconfrontation.gif
5_17,Gungan Mounted Troops,uncommon,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/gunganmountedtroops.gif
5_18,Naboo Fighter Attack,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/naboofighterattack.gif
5_19,Qui-Gon's Final Stand,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/quigonnsfinalstand.gif
5_20,Run The Blockade,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/runtheblockade.gif
5_21,Twist Of Fate,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/twistoffate.gif
5_22,You Are Strong With The Force,uncommon,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/youarestrongwiththeforce.gif
8_22,Dis Is Nutsen,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/22disisnutsen.jpg
8_23,Masquerade,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/23masquerade.jpg
8_24,"No Giben Up, General Jar Jar",common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/24nogibenupgeneraljarjar.jpg
8_25,What Does Your Heart Tell You?,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/25whatdoesyourhearttellyou.jpg
8_26,All-Out Defense,uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/26alloutdefense.jpg
8_27,Bravo Squadron,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/27bravosquadron.jpg
8_28,Hologram Projector,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/28hologramprojector.jpg
8_52,Colo Claw Fish,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/52coloclawfish.jpg
8_53,He Always Wins!,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/53healwayswins.jpg
8_54,Bounty Hunter,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/54bountyhunter.jpg
8_55,Two-Pronged Attack,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/55twoprongedattack.jpg
