gempId,title,rarity,imageUrl
2_119,Blaster Rifle,common,https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/dark/119blasterrifle.gif
2_40,Qui-Gon Jinn's Lightsaber,rare,https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/40quigonjinnslightsaber.gif
2_41,Amidala's Blaster,rare,https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/41amidalasblaster.gif
2_42,Adi Gallia's Lightsaber,uncommon,https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/42adigalliaslightsaber.gif
2_43,Coruscant Guard Blaster Rifle,uncommon,https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/43coruscantguardblaster.gif
2_44,Ascension Gun,common,https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/44ascensiongun.gif
2_45,Electropole,common,https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/45electropole.gif
2_46,Kaadu,common,https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/46kaadu.gif
2_47,Flash Speeder,common,https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/47flashspeeder.gif
2_48,Gian Speeder,common,https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/48gianspeeder.gif
2_49,Naboo Blaster,common,https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/49nabooblaster.gif
2_50,Blaster,common,https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/50blaster.gif
2_51,Blaster Rifle,common,https://res.starwarsccg.org/youngjedi/cards/thejedicouncil/light/51blasterrifle.gif
3_109,Darth Maul's Lightsaber,rare,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/109darthmaulslightsaber.gif
3_110,Sith Lightsaber,rare,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/110sithlightsaber.gif
3_111,Darth Maul's Electrobinoculars,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/111darthmaulselectrobinocul.gif
3_112,Trade Federation Tank Laser Cannon,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/112tradefederationtanklaser.gif
3_113,Multi Troop Transport,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/113multitrooptransport.gif
3_114,STAP,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/114stap.gif
3_115,Battle Droid Blaster Rifle,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/115battledroidblasterrifle.gif
3_116,Blaster,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/116blaster.gif
3_117,Blaster Rifle,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/dark/117blasterrifle.gif
3_34,Mace Windu's Lightsaber,rare,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/34macewinduslightsaber.gif
3_35,Eeth Koth's Lightsaber,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/35eethkothslightsaber.gif
3_36,Captain Tarpals' Electropole,uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/36captaintarpalselectropole.gif
3_37,Planetary Shuttle,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/37planetaryshuttle.gif
3_38,Fambaa,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/38fambaa.gif
3_39,Electropole,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/39electropole.gif
3_40,Kaadu,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/40kaadu.gif
3_41,Flash Speeder,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/41flashspeeder.gif
3_42,Blaster,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/42blaster.gif
3_43,Heavy Blaster,common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/43heavyblaster.gif
5_41,"Jedi Lightsaber, Stolen by Aurra Sing",uncommon,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/jedilightsaberstolen.gif
5_42,Coruscant Taxi,uncommon,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/coruscanttaxi.gif
5_43,Neimoidian Viewscreen,common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/neimoideanviewscreen.gif
5_12,"Qui-Gon Jinn's Lightsaber, Wielded by Obi-Wan Kenobi",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/quigonjinnslightsaber.gif
5_13,Booma,uncommon,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/booma.gif
8_16,Boles Roor's Podracer,uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/16bolesroorspodracer.jpg
8_17,Elan Mak's Podracer,uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/17elanmakspodracer.jpg
8_18,Neva Kee's Podracer,uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/18nevakeespodracer.jpg
8_19,Wan Sandage's Podracer,uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/19wansandagespodracer.jpg
8_20,Comlink,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/20comlink.jpg
8_21,Hold-Out Blaster,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/21holdoutblaster.jpg
8_48,Tatooine Backpack,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/48tatooinebackpack.jpg
8_49,Gaderffii Stick,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/49gaderffiistick.jpg
8_50,Hold-Out Blaster,common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/50holdoutblaster.jpg
8_51,Watto's Datapad,uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/51wattosdatapad.jpg
